,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 8 YEARS - 150 YEARS,nan,,
1,DXATRST,1,"Trunk Scan Completed, Trunk Scan Is Valid",Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
2,DXATRST,2,"Trunk Scan Completed, But Trunk Scan Is Invalid",Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
3,DXATRST,3,"Not Scanned, Pregnancy",Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
4,DXATRST,4,"Not Scanned, Weight > 300 Lbs",Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
5,DXATRST,5,"Not Scanned, Other Reason",Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
6,DXATRST,.,Missing,Trunk scan status,Both males and females 8 YEARS - 150 YEARS,nan,,
7,DXATRTV,0,Valid Data,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
8,DXATRTV,1,Objects Not Removed,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
9,DXATRTV,2,Non-Removable Objects Such As Implants,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
10,DXATRTV,3,Excessive X-Ray Noise Due To Morbid Obesity,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
11,DXATRTV,4,Hip Arm Overlap,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
12,DXATRTV,5,Movement,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
13,DXATRTV,7,Other,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
14,DXATRTV,.,Missing,Trunk tissue invalidity code,Both males and females 8 YEARS - 150 YEARS,nan,,
15,DXXANFM,161.9 To 7686.5,Range Of Values,Android fat mass,Both males and females 8 YEARS - 150 YEARS,nan,,
16,DXXANFM,.,Missing,Android fat mass,Both males and females 8 YEARS - 150 YEARS,nan,,
17,DXXANLM,794.4 To 7299.7,Range Of Values,Android lean mass,Both males and females 8 YEARS - 150 YEARS,nan,,
18,DXXANLM,.,Missing,Android lean mass,Both males and females 8 YEARS - 150 YEARS,nan,,
19,DXXANTOM,995.2 To 13220.4,Range Of Values,Android total mass,Both males and females 8 YEARS - 150 YEARS,nan,,
20,DXXANTOM,.,Missing,Android total mass,Both males and females 8 YEARS - 150 YEARS,nan,,
21,DXXGYFM,560.9 To 12493.3,Range Of Values,Gynoid fat mass,Both males and females 8 YEARS - 150 YEARS,nan,,
22,DXXGYFM,.,Missing,Gynoid fat mass,Both males and females 8 YEARS - 150 YEARS,nan,,
23,DXXGYLM,1713 To 15162.9,Range Of Values,Gynoid lean mass,Both males and females 8 YEARS - 150 YEARS,nan,,
24,DXXGYLM,.,Missing,Gynoid lean mass,Both males and females 8 YEARS - 150 YEARS,nan,,
25,DXXGYTOM,2598.2 To 24420.4,Range Of Values,Gynoid total mass,Both males and females 8 YEARS - 150 YEARS,nan,,
26,DXXGYTOM,.,Missing,Gynoid total mass,Both males and females 8 YEARS - 150 YEARS,nan,,
27,DXXAGRAT,0.4 To 1.7,Range Of Values,Android to gynoid ratio,Both males and females 8 YEARS - 150 YEARS,nan,,
28,DXXAGRAT,.,Missing,Android to gynoid ratio,Both males and females 8 YEARS - 150 YEARS,nan,,
29,DXXAPFAT,10.3 To 59.6,Range Of Values,Android percent fat,Both males and females 8 YEARS - 150 YEARS,nan,,
30,DXXAPFAT,.,Missing,Android percent fat,Both males and females 8 YEARS - 150 YEARS,nan,,
31,DXXGPFAT,12.3 To 58.4,Range Of Values,Gynoid percent fat,Both males and females 8 YEARS - 150 YEARS,nan,,
32,DXXGPFAT,.,Missing,Gynoid percent fat,Both males and females 8 YEARS - 150 YEARS,nan,,
