,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,nan,,
1,WTDRD1,1974.178694 To 454277.71731,Range Of Values,Dietary day one sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
2,WTDRD1,0,Day 1 Dietary Recall Not Done/Incomplete,Dietary day one sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
3,WTDRD1,.,Missing,Dietary day one sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
4,WTDR2D,1663.514111 To 579148.95623,Range Of Values,Dietary two-day sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
5,WTDR2D,0,Day 2 Dietary Recall Not Done/Incomplete,Dietary two-day sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
6,WTDR2D,.,Missing,Dietary two-day sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
7,DR1DRSTZ,1,Reliable And Met The Minimum Criteria,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
8,DR1DRSTZ,2,Not Reliable Or Not Met The Minimum Criteria,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
9,DR1DRSTZ,4,Reported Consuming Breast-Milk,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
10,DR1DRSTZ,5,Not Done,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
11,DR1DRSTZ,.,Missing,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
12,DR1EXMER,14 To 91,Range Of Values,Interviewer ID code,Both males and females 0 YEARS - 150 YEARS,nan,,
13,DR1EXMER,.,Missing,Interviewer ID code,Both males and females 0 YEARS - 150 YEARS,nan,,
14,DRABF,1,Yes,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days. ,Both males and females 0 YEARS - 150 YEARS,nan,,
15,DRABF,2,No,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days. ,Both males and females 0 YEARS - 150 YEARS,nan,,
16,DRABF,.,Missing,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days. ,Both males and females 0 YEARS - 150 YEARS,nan,,
17,DRDINT,1,Day 1 Only,Indicates whether the sample person has intake data for one or two days.,Both males and females 0 YEARS - 150 YEARS,nan,,
